,Max_Amplitude,Dominant_Freq,Entropy,Mean,Median,STD,Kurtosis,Skewness,IQR,First_Percentile,Second_Percentile,Third_Percentile,MFCC1,MFCC2,MFCC3,MFCC4,MFCC5,MFCC6,MFCC7,MFCC8,MFCC9,MFCC10,MFCC11,MFCC12,MFCC13,Label
10,9171.0,143.25,6.500471626421751,-0.9993749856948853,1.0,956.7005004882812,26.494066105166322,1.264870139715026,333.0,-169.0,1.0,164.0,702.7184448242188,147.74163818359375,62.42486572265625,27.699743270874023,15.261180877685547,4.858984470367432,-6.276927471160889,-4.7215728759765625,-10.838603973388672,-7.180394172668457,-9.411018371582031,-2.408597946166992,-5.7540717124938965,normal
11,9595.0,135.5,6.602123922276501,-0.8685625195503235,1.0,1019.2728881835938,26.982678259417366,0.7314344504836013,364.25,-183.25,1.0,181.0,706.580810546875,156.01153564453125,63.7337532043457,26.557008743286133,14.10964584350586,2.0053162574768066,-6.020814895629883,-2.898016929626465,-9.438739776611328,-7.334976673126221,-10.05978775024414,-3.8273913860321045,-5.948365211486816,normal
12,24149.0,66.25,7.389742618954731,-0.518625020980835,-1.5,2614.982421875,20.17970626364937,0.5009198121637287,1058.0,-561.0,-1.5,497.0,735.0072631835938,152.77154541015625,84.34007263183594,36.787757873535156,12.872721672058105,4.468619346618652,3.357484817504883,3.7594423294067383,0.12142658233642578,4.09735631942749,3.4522593021392822,-1.2825279235839844,-2.3540737628936768,normal
13,25096.0,68.5,7.285694994055913,-0.5086249709129333,9.0,2330.95458984375,26.67202383740598,1.0878520357418404,909.0,-483.0,9.0,426.0,731.3933715820312,156.55340576171875,75.29458618164062,35.47694396972656,8.688629150390625,5.133054733276367,7.519594669342041,3.966643810272217,-2.393754005432129,0.43483567237854004,1.846867322921753,-1.3250055313110352,-2.80458664894104,normal
14,24038.0,67.75,7.402993203961007,-7.263124942779541,2.5,2424.3525390625,21.765202039334635,0.752697243049955,1037.0,-545.0,2.5,492.0,753.8666381835938,154.44717407226562,73.35584259033203,28.981271743774414,13.928223609924316,6.597165107727051,1.1797748804092407,3.248565196990967,-3.0728836059570312,3.6610186100006104,2.189753532409668,1.2514886856079102,-2.7966856956481934,normal
15,18121.0,41.0,8.079519556384772,-8.434062957763672,-14.5,3279.080078125,5.604912214419079,0.21352818824581368,2948.0,-1541.0,-14.5,1407.0,757.3558349609375,175.89779663085938,79.30455017089844,34.003692626953125,10.130831718444824,9.527658462524414,2.8628878593444824,7.224804401397705,3.807992935180664,2.7349491119384766,0.17430853843688965,0.8727120161056519,-1.8296406269073486,normal
16,18900.0,41.25,8.058699160683814,3.3187499046325684,-5.5,3289.79638671875,6.758289826322793,0.2198973351984415,2737.5,-1448.25,-5.5,1289.25,766.3344116210938,172.482666015625,69.63175201416016,42.232887268066406,10.647031784057617,9.462980270385742,2.7512996196746826,5.854336738586426,0.9767274260520935,3.862525224685669,1.2470239400863647,2.230560779571533,0.04856415092945099,normal
17,19686.0,51.75,8.094058765641941,6.112187385559082,19.5,3442.22119140625,6.264338141422872,0.00148131499971502,2929.25,-1489.0,19.5,1440.25,804.615966796875,157.03176879882812,58.42074203491211,45.381690979003906,2.5634653568267822,8.348191261291504,4.664196014404297,7.906002998352051,0.5606114864349365,5.544473171234131,2.257434129714966,3.3337271213531494,-2.944321632385254,normal
18,27353.0,65.75,7.566599628471847,-3.805375099182129,39.0,2740.275146484375,25.176465756210735,1.6967467822462934,1387.0,-703.0,39.0,684.0,749.9049072265625,176.16575622558594,64.51487731933594,40.057960510253906,8.083195686340332,10.81416130065918,4.255521774291992,10.398603439331055,5.073784828186035,3.02451753616333,-6.0735979080200195,-6.303645610809326,-6.734370231628418,normal
19,23981.0,97.0,7.466603753298452,-2.8980624675750732,20.0,2464.555419921875,25.105765715058915,1.6695232825662267,1220.25,-597.25,20.0,623.0,765.4566650390625,165.12960815429688,53.40247344970703,45.29695129394531,4.965819358825684,10.620076179504395,4.386882781982422,11.239707946777344,3.739393949508667,3.135270595550537,-5.298212051391602,-5.508995056152344,-7.244865417480469,normal
20,24442.0,125.5,7.487496958339376,-3.1556875705718994,37.0,2406.371826171875,24.220458700992058,1.3129884465783859,1252.0,-608.0,37.0,644.0,763.3955688476562,171.39431762695312,49.1329345703125,41.345890045166016,8.282711029052734,7.875647068023682,3.8552918434143066,12.88163948059082,2.3359150886535645,2.922924280166626,-3.7067759037017822,-5.662370681762695,-8.360858917236328,normal
21,22547.0,77.25,7.85197638153178,-7.428374767303467,31.5,2755.9501953125,9.238760504898337,0.4810720257375033,1960.5,-988.25,31.5,972.25,744.3807983398438,153.20339965820312,83.7100601196289,30.590347290039062,19.487014770507812,13.202251434326172,16.539325714111328,8.498576164245605,6.669550895690918,1.5308077335357666,0.010345220565795898,-2.4392640590667725,-1.430283546447754,normal
22,24124.0,55.5,7.858594579270226,-1.4973125457763672,74.5,3050.86865234375,11.648413967573946,0.3567220929737936,1984.25,-976.0,74.5,1008.25,743.9595336914062,163.88580322265625,81.66217041015625,28.026409149169922,22.797992706298828,12.205388069152832,13.104744911193848,8.237142562866211,5.307693004608154,-0.24341778457164764,3.6031525135040283,-3.781261444091797,-3.009021520614624,normal
23,26163.0,77.5,7.899782012020905,-2.4492499828338623,48.5,3167.7041015625,10.955739480671374,0.6300318521634158,2253.5,-1180.25,48.5,1073.25,758.146484375,154.9990234375,72.001953125,33.87397384643555,24.84361457824707,14.038101196289062,11.74675178527832,5.876055717468262,5.724091053009033,2.996145725250244,1.8587361574172974,-2.164304256439209,-0.8347427248954773,normal
24,31312.0,68.75,7.577177286228424,-3.973437547683716,11.5,4561.912109375,26.516105593747124,-0.5931269325120084,1292.0,-672.0,11.5,620.0,815.5382690429688,156.110595703125,46.019752502441406,42.72222137451172,20.311405181884766,16.83906364440918,-3.4538886547088623,5.23935604095459,-0.8566197156906128,-0.34961068630218506,-3.6571881771087646,-3.599827766418457,-7.337604522705078,normal
25,31044.0,89.25,7.561001861418595,1.5935624837875366,-11.0,4431.2666015625,28.25514625926093,-0.6477631369004747,1205.25,-611.0,-11.0,594.25,798.7823486328125,159.99676513671875,50.472991943359375,41.340553283691406,18.9320068359375,15.300751686096191,-2.6789822578430176,5.246059417724609,1.2108289003372192,-1.5854992866516113,-6.99366569519043,-3.1141910552978516,-6.2172322273254395,normal
26,31550.0,78.25,7.4821974530556785,-0.2721250057220459,3.0,4412.06787109375,27.82693934032056,-0.5905694005170702,1114.0,-580.0,3.0,534.0,790.7832641601562,161.74227905273438,51.35041046142578,42.23750305175781,18.449813842773438,18.444190979003906,0.6135777831077576,2.9701895713806152,-4.901150226593018,-1.6739113330841064,-3.902047634124756,-6.068410396575928,-4.359817981719971,normal
27,21558.0,77.0,7.682988826818667,0.273624986410141,33.0,2504.64306640625,13.285900712487372,-0.5587676493329655,1466.0,-707.0,33.0,759.0,748.2515869140625,144.11605834960938,77.88066101074219,39.321014404296875,17.750638961791992,15.647022247314453,7.292261123657227,5.477808952331543,-4.559060573577881,-0.6289045214653015,-5.831087112426758,0.4708262085914612,0.6500910520553589,normal
28,32767.0,76.5,7.768955675933197,0.06274999678134918,22.0,3317.968505859375,28.119730022880226,-0.23717936319302413,1621.25,-815.25,22.0,806.0,791.5982666015625,140.5657501220703,64.69152069091797,37.25591278076172,16.906017303466797,15.983590126037598,3.348785161972046,5.610762596130371,-2.7060251235961914,-1.3225641250610352,-3.5206212997436523,0.48822736740112305,-1.4014443159103394,normal
29,13513.0,55.25,7.596049725549198,-2.1443750858306885,92.0,1779.9117431640625,24.5617977373033,-1.7247493051992442,1479.0,-707.0,92.0,772.0,755.39111328125,133.8082275390625,72.43587493896484,35.20869445800781,10.220447540283203,15.766688346862793,6.017499923706055,8.112478256225586,1.7339248657226562,2.317282199859619,-4.722690582275391,1.2184629440307617,1.4867244958877563,normal
30,7310.0,70.25,7.14037913995262,-1.4831875562667847,-2.0,987.3806762695312,9.828607275663723,0.010181189209723947,813.0,-401.0,-2.0,412.0,749.4371337890625,133.90011596679688,49.070953369140625,42.21422576904297,3.0727756023406982,12.387308120727539,-2.3471574783325195,3.501206398010254,-3.5120372772216797,3.157649517059326,-3.286370277404785,2.786416530609131,-2.739849805831909,normal
31,8138.0,77.0,7.3050508317245635,-0.8716874718666077,17.0,1155.5328369140625,8.608663540952218,-0.5927876659582935,910.0,-445.0,17.0,465.0,776.1204223632812,125.62358093261719,40.89320373535156,44.071563720703125,4.395018577575684,15.402167320251465,-1.2112326622009277,7.245403289794922,-4.356813907623291,1.8331236839294434,-4.130954742431641,1.9360053539276123,-1.9407694339752197,normal
32,16695.0,76.25,7.124382440800192,-0.5306875109672546,20.5,1118.834716796875,18.153020131530436,-0.7520434514251115,744.0,-361.0,20.5,383.0,720.9782104492188,143.2518310546875,56.74072265625,44.99509811401367,12.671923637390137,11.315664291381836,1.3885078430175781,0.6362191438674927,-5.760512351989746,3.2528319358825684,-5.038884162902832,-1.4740431308746338,-2.4380269050598145,normal
33,11174.0,52.25,7.33348480660867,-1.3775625228881836,40.0,1391.1375732421875,24.221166087548415,-0.710768442922436,1068.0,-502.0,40.0,566.0,710.66796875,131.8389892578125,78.68229675292969,34.918678283691406,19.845813751220703,15.357449531555176,5.299275875091553,3.9187393188476562,-2.345761299133301,4.591560363769531,1.0627353191375732,-2.5307579040527344,1.1362247467041016,normal
34,11404.0,57.5,7.271956189045807,-0.5438125133514404,42.0,1404.01953125,28.046891169321245,-0.9569157750223819,1000.0,-465.0,42.0,535.0,712.51513671875,132.76681518554688,78.18661499023438,30.353744506835938,17.191757202148438,13.459083557128906,7.0660834312438965,5.801388740539551,-0.9513567686080933,6.01045036315918,1.0895259380340576,-3.3549001216888428,-0.41190314292907715,normal
35,10942.0,76.25,7.305336586027461,-0.7517499923706055,44.0,1452.8914794921875,24.413031376169048,-0.6193813891198053,1029.0,-496.0,44.0,533.0,712.7015380859375,137.88536071777344,79.23927307128906,29.40498924255371,17.01913070678711,15.958526611328125,8.270362854003906,3.055607795715332,-0.2089618444442749,3.5934786796569824,1.3823938369750977,-2.4743099212646484,1.6009526252746582,normal
36,10467.0,79.75,7.209559611529473,-1.7634999752044678,58.0,1374.1749267578125,24.16788514421851,-0.7381620742448938,976.25,-472.0,58.0,504.25,709.8563232421875,134.61331176757812,78.38218688964844,29.945301055908203,17.236223220825195,14.363022804260254,5.6984052658081055,4.616026878356934,1.6516809463500977,4.1854658126831055,0.6193400621414185,-4.247812271118164,-0.4898805320262909,normal
37,4746.0,25.25,6.523387440998313,-4.976749897003174,-12.0,423.6802978515625,7.622127459123099,0.09613468404216333,390.0,-202.0,-12.0,188.0,647.99853515625,112.65132904052734,73.23542785644531,23.298927307128906,22.592689514160156,13.86126708984375,14.58082103729248,3.0596160888671875,1.7073779106140137,-0.9358106851577759,1.072227120399475,2.2504405975341797,2.6233696937561035,normal
38,2625.0,67.75,6.480413458836406,-4.9432501792907715,-10.0,408.794189453125,6.130647597706318,-0.048287718147007275,381.0,-194.0,-10.0,187.0,623.45458984375,115.901611328125,85.51805877685547,25.77056884765625,29.07498550415039,7.665898323059082,13.909784317016602,2.4252238273620605,2.8630800247192383,-2.450364589691162,3.000211238861084,-0.35634446144104004,0.8971370458602905,normal
39,3622.0,63.25,6.484652897426685,-5.367125034332275,-2.0,425.34600830078125,6.568470582141124,0.2687024534025781,390.25,-202.25,-2.0,188.0,631.1847534179688,119.75852966308594,84.31016540527344,22.561161041259766,25.8935546875,4.8380560874938965,14.65015983581543,3.263129711151123,3.694774627685547,-3.7281501293182373,2.3658998012542725,1.0548571348190308,1.3780672550201416,normal
40,5789.0,45.75,7.686998638008191,-0.36774998903274536,-4.0,1438.7486572265625,1.39237354038322,-0.0852642626624729,1675.0,-828.0,-4.0,847.0,754.1710815429688,132.91688537597656,69.76215362548828,20.537738800048828,23.750633239746094,14.310213088989258,0.5808664560317993,6.631603717803955,10.256577491760254,9.169706344604492,-3.8895623683929443,-1.7589442729949951,-4.656393527984619,normal
41,8003.0,31.5,7.5925098804432745,-0.7829999923706055,5.0,1403.5704345703125,3.490064569855913,-0.10672070195398747,1470.0,-742.0,5.0,728.0,751.4266357421875,143.32977294921875,59.881778717041016,20.241531372070312,20.386306762695312,17.113269805908203,-0.10914212465286255,7.810053825378418,9.316719055175781,7.944602966308594,-4.977006912231445,-3.5323898792266846,-3.794900417327881,normal
42,5923.0,44.5,7.598723136907171,3.896749973297119,26.0,1376.662109375,2.5899962937110894,-0.2146865710967996,1445.25,-697.0,26.0,748.25,739.0250244140625,144.2508544921875,61.726539611816406,19.63556671142578,23.987117767333984,19.194908142089844,-2.0670690536499023,10.725279808044434,10.234935760498047,10.535367012023926,-5.0126237869262695,-1.9669150114059448,-4.166654586791992,normal
43,11004.0,65.25,7.713311010147554,-2.259312391281128,11.0,1742.9918212890625,5.299649553483286,-0.23692122444409605,1597.0,-775.0,11.0,822.0,772.9215087890625,127.81829071044922,72.95083618164062,15.510943412780762,21.413196563720703,14.242676734924316,-0.85402911901474,8.775676727294922,7.303442001342773,7.625610828399658,-3.5478737354278564,-3.7192418575286865,-2.1591639518737793,normal
44,8504.0,47.0,7.330775600681414,-2.2667500972747803,5.0,1303.2705078125,9.077083655301715,0.456586751974104,1020.25,-513.25,5.0,507.0,734.9503173828125,134.82952880859375,68.678466796875,28.839994430541992,14.228106498718262,8.678430557250977,6.6947479248046875,2.3126611709594727,3.640158176422119,1.2920269966125488,1.8761788606643677,4.439485549926758,2.7896788120269775,normal
45,9246.0,50.5,7.2686561636990135,-0.9113749861717224,-9.0,1277.572265625,10.092996037139892,0.7468920066395293,915.25,-470.25,-9.0,445.0,720.81494140625,128.85955810546875,73.32984161376953,32.04212951660156,19.287330627441406,12.583475112915039,8.163429260253906,1.6278166770935059,5.438201904296875,-0.1720924973487854,2.344259738922119,2.640249729156494,1.1423094272613525,normal
46,9166.0,47.75,7.325478415405226,-0.48899999260902405,23.0,1450.1221923828125,11.03910935730906,0.2606241648366775,1002.25,-493.25,23.0,509.0,749.211669921875,131.5564727783203,66.46031951904297,32.03493881225586,14.974876403808594,9.834918022155762,3.645582675933838,-0.5598180294036865,2.2773220539093018,-0.882929801940918,3.535996437072754,3.8260581493377686,4.112173080444336,normal
47,22011.0,58.75,8.104403847945106,2.945625066757202,25.0,4372.9208984375,8.394096933230843,-0.22421055104702511,2750.0,-1315.0,25.0,1435.0,728.1966552734375,170.83763122558594,73.09539794921875,55.13079833984375,26.184356689453125,23.53622817993164,8.00601577758789,4.442966461181641,-0.8184527158737183,1.3634229898452759,-2.768740177154541,-0.036424264311790466,-0.9033085107803345,normal
48,20630.0,58.0,8.099701499391339,-5.739562511444092,-8.0,4220.912109375,7.258408258612729,-0.13971590119191454,2636.5,-1244.25,-8.0,1392.25,738.3765869140625,166.8226318359375,73.40419006347656,48.58336639404297,28.727142333984375,23.42513656616211,7.337660789489746,5.803942680358887,-4.455251216888428,-0.28695690631866455,-1.2743947505950928,0.12679335474967957,0.8194218873977661,normal
49,18841.0,58.75,8.070394096665366,-0.7741249799728394,40.0,4045.236572265625,6.672296706705682,-0.11607861507442152,2637.0,-1259.0,40.0,1378.0,694.2158203125,181.03726196289062,82.59703063964844,56.23597717285156,34.141502380371094,22.3710994720459,4.434963226318359,1.1055200099945068,-4.885434150695801,2.7479324340820312,0.884000301361084,1.2036913633346558,-0.9463381767272949,normal
50,5445.0,48.25,7.479539258917599,-1.1851249933242798,44.5,1196.553955078125,4.791853865350579,-0.6019128916102265,1339.0,-643.0,44.5,696.0,673.5821533203125,134.55413818359375,89.57379150390625,38.1552619934082,24.214977264404297,17.50754165649414,8.64409065246582,5.560508728027344,1.8951880931854248,0.7386789917945862,-0.41361337900161743,-1.5449743270874023,0.9822872877120972,normal
51,6393.0,52.0,7.511077351903115,0.45756250619888306,42.5,1269.3629150390625,4.242136717030931,-0.462890961373908,1373.25,-673.0,42.5,700.25,657.3883056640625,149.7364501953125,84.22311401367188,39.079132080078125,23.73255157470703,17.856998443603516,9.653743743896484,6.836665153503418,1.466496229171753,3.398818254470825,0.26999378204345703,-1.4458906650543213,0.826956570148468,normal
52,6101.0,63.0,7.343525653363857,0.24962499737739563,44.5,1113.3818359375,6.80925590402058,-0.4226147817718095,1145.0,-573.0,44.5,572.0,649.4197998046875,154.83262634277344,86.05795288085938,31.99500846862793,20.440799713134766,16.685638427734375,8.659517288208008,4.716148376464844,3.624371290206909,1.8013544082641602,2.402055025100708,-2.542215347290039,2.219499349594116,normal
53,6002.0,28.0,7.405438730456487,-0.8698124885559082,0.0,1133.752685546875,6.759422712762962,-0.3218856367726648,1150.25,-569.0,0.0,581.25,650.3180541992188,156.5794677734375,84.29949188232422,29.100982666015625,18.426713943481445,16.35416603088379,9.08987045288086,6.953172206878662,5.507624626159668,3.407925605773926,2.283230781555176,-1.341792106628418,4.654469013214111,normal
54,32767.0,89.0,8.193791634410527,-2.212937593460083,9.0,5616.50830078125,9.87719115322061,0.26766161260778026,3085.5,-1511.5,9.0,1574.0,769.4586791992188,192.4560546875,73.30393981933594,44.334346771240234,18.30705451965332,16.77596092224121,10.427247047424316,2.778719663619995,-2.3653812408447266,-1.083459734916687,-3.340247631072998,-1.4885082244873047,-3.8883185386657715,normal
55,32767.0,78.75,8.044873331937136,0.07193750143051147,53.0,4868.85693359375,11.757767539554695,0.20013615387562303,2316.0,-1130.0,53.0,1186.0,737.777099609375,209.49974060058594,70.82563781738281,35.72562789916992,23.865406036376953,21.344440460205078,8.307003021240234,1.6979923248291016,-4.449569225311279,-4.60944128036499,-4.778560638427734,-3.9781861305236816,-2.6895594596862793,normal
56,32563.0,68.25,8.089737213036376,3.283437490463257,55.5,5177.68408203125,9.721307445254979,0.14009199009254092,2363.25,-1107.25,55.5,1256.0,717.4981689453125,218.42971801757812,78.37660217285156,41.36751937866211,28.025543212890625,17.09545135498047,6.3360419273376465,-1.2291955947875977,-7.091330528259277,-4.668058395385742,-6.741795063018799,-2.4381539821624756,-3.5901942253112793,normal
57,30961.0,61.75,8.100961554610322,-12.660812377929688,63.0,4571.2744140625,8.730713526013075,-0.054025930894447904,2517.0,-1216.0,63.0,1301.0,714.9307250976562,209.9444580078125,81.32284545898438,39.24628448486328,27.550800323486328,16.74908447265625,9.059854507446289,0.373393714427948,-3.641660690307617,-4.5959577560424805,-5.451993465423584,-2.0213003158569336,-3.200693130493164,normal
58,5680.0,57.25,7.078085351701594,1.2239375114440918,-8.0,1071.88671875,8.46848001703962,-0.25907816425242647,626.25,-314.0,-8.0,312.25,732.63232421875,122.548583984375,45.44300079345703,46.91798782348633,28.540321350097656,15.672975540161133,-0.4130905866622925,0.18133920431137085,-4.19490909576416,-4.0395426750183105,-5.349842071533203,-3.167642116546631,-2.6368191242218018,normal
59,32767.0,57.25,7.045215361877042,-1.1046249866485596,6.0,1213.3211669921875,96.28361183732882,0.01775783223878739,618.5,-320.25,6.0,298.25,802.052734375,93.6806869506836,24.743576049804688,49.43177032470703,27.05362892150879,14.624044418334961,2.401728630065918,0.10963687300682068,-6.839878559112549,-4.69758939743042,-6.893290042877197,-1.086073637008667,-2.9560813903808594,normal
60,32767.0,48.0,7.060800969105141,-1.6014374494552612,-10.0,1235.374755859375,84.64659636237371,-0.2252498059853911,603.0,-308.0,-10.0,295.0,730.0233154296875,130.7660675048828,46.082542419433594,50.209049224853516,25.301244735717773,13.537540435791016,2.560365915298462,-1.5490686893463135,-5.828004360198975,-5.654637336730957,-4.347038269042969,-2.8389391899108887,-4.020418167114258,normal
61,6117.0,54.5,7.038109488762875,-0.6500625014305115,-11.0,1071.244873046875,6.484929214416804,0.2896105801853226,581.0,-305.0,-11.0,276.0,675.8455810546875,158.28582763671875,56.33238220214844,50.53096008300781,21.224040985107422,11.581850051879883,2.669003963470459,-0.0001906752586364746,-6.947071552276611,-3.1204819679260254,-3.478879451751709,-4.670404434204102,-3.097731113433838,normal
62,9450.0,113.75,7.363088407283821,2.7304999828338623,32.0,1378.09716796875,12.366682044553418,-0.6927036586353084,1037.0,-511.0,32.0,526.0,733.7637939453125,143.6319580078125,67.78541564941406,36.872581481933594,5.221220970153809,18.126005172729492,3.364018440246582,12.780031204223633,-3.3510994911193848,2.662909746170044,-8.546756744384766,-5.614319801330566,-0.2137695550918579,normal
63,8327.0,116.75,7.370902540608917,0.030500000342726707,16.0,1349.15283203125,9.57332900452349,-0.5041354133670527,1012.0,-485.0,16.0,527.0,740.330322265625,141.7747802734375,54.194610595703125,38.789886474609375,11.623540878295898,17.125591278076172,0.5550028085708618,15.708763122558594,-4.813522815704346,1.56868577003479,-4.520461082458496,-6.220363616943359,-1.8518314361572266,normal
64,9372.0,51.75,7.515871480907162,-1.9118125438690186,32.0,1640.6722412109375,8.303590940825424,-0.36556557131464523,1250.0,-614.0,32.0,636.0,760.6740112304688,144.00108337402344,52.04280090332031,41.886287689208984,15.52121639251709,15.361344337463379,-1.0454165935516357,13.501998901367188,-2.962089776992798,1.8538645505905151,-6.81102180480957,-3.901322364807129,-4.223533630371094,normal
65,32767.0,73.25,8.34554251049584,-1.907812476158142,261.5,4924.77734375,9.022346391181735,-0.47185538970132856,4689.25,-2237.0,261.5,2452.25,771.5899658203125,184.55035400390625,78.25407409667969,34.74149703979492,21.349323272705078,14.692573547363281,4.613999366760254,4.482115745544434,0.4947858452796936,1.05838143825531,-0.3787911534309387,-0.43404385447502136,-1.5254838466644287,normal
66,26378.0,47.0,8.237366797086318,0.38368749618530273,206.0,3853.31982421875,9.430092775984834,-0.5285097248246103,3981.0,-1942.0,206.0,2039.0,768.2000732421875,175.96170043945312,76.87519836425781,39.67487335205078,19.78354835510254,12.062517166137695,2.355114459991455,3.8810441493988037,-1.0509785413742065,1.0382540225982666,-0.7205930948257446,0.7875046730041504,0.20689734816551208,normal
67,32767.0,31.75,8.318497680773508,-2.937687397003174,286.0,4467.20166015625,6.107129556088944,-0.2483529123071044,4631.0,-2239.0,286.0,2392.0,780.9281005859375,183.55445861816406,72.86952209472656,36.61341094970703,17.37786102294922,12.177465438842773,3.9638445377349854,4.8251142501831055,0.22114291787147522,1.2737059593200684,-2.510955572128296,-1.0314323902130127,-1.0742197036743164,normal
68,12437.0,85.75,7.59601980843017,4.422999858856201,36.0,2171.689208984375,16.00050900543061,-1.4594373382067862,1311.0,-616.0,36.0,695.0,822.3858642578125,112.47718811035156,45.88294982910156,52.0517578125,17.87388038635254,16.154701232910156,2.851734161376953,-11.110958099365234,-16.359874725341797,10.941244125366211,-4.250831127166748,4.865577697753906,2.737924098968506,normal
69,12742.0,79.25,7.471044034644572,-3.94112491607666,51.0,2116.2001953125,18.934373628984122,-1.6092770967202052,1171.0,-569.0,51.0,602.0,779.2628173828125,130.391845703125,57.40958786010742,49.331871032714844,23.615257263183594,6.429723262786865,0.5957145690917969,-7.667943477630615,-19.43242645263672,13.729593276977539,0.2758501172065735,3.768341302871704,2.2761645317077637,normal
70,12926.0,73.75,7.553480633871349,4.651812553405762,46.0,2305.224365234375,16.766644463009445,-1.5439432184268433,1236.25,-580.25,46.0,656.0,771.727294921875,140.6563720703125,65.64299011230469,48.09654235839844,20.815078735351562,11.458572387695312,-5.277263164520264,-10.709129333496094,-10.273321151733398,8.228397369384766,-2.1618337631225586,5.8484392166137695,3.5710384845733643,normal
71,32767.0,76.75,7.8381251816444415,-1.0474375486373901,59.5,4567.20849609375,11.783406292180755,0.798774436072863,1794.25,-900.25,59.5,894.0,823.7474365234375,179.29220581054688,55.3645133972168,33.756996154785156,9.898963928222656,14.353843688964844,-1.4351153373718262,-5.577171325683594,-11.416223526000977,0.24332281947135925,4.636716365814209,5.502079010009766,3.9854159355163574,normal
